KEY_CODE,CITY_NAME,S_NAME,town,dist_km,佐々総合病院_患者数,町丁目内_全医療機関患者数,佐々総合病院_獲得患者割合,佐々総合病院_獲得患者割合_pct,町丁目
13229005006,西東京市,富士町六丁目,西東京市富士町六丁目,1.7522008947939902,384.0,620.0,0.6193548387096774,61.935483870967744,西東京市富士町六丁目
13229016006,西東京市,南町六丁目,西東京市南町六丁目,0.8091780868145513,1031.0,1733.0,0.5949221004039238,59.49221004039238,西東京市南町六丁目
13229015001,西東京市,田無町一丁目,西東京市田無町一丁目,0.6068760934789323,984.0,1669.0,0.5895745955662073,58.95745955662073,西東京市田無町一丁目
13203006003,武蔵野市,中町三丁目,武蔵野市中町三丁目,3.34225715871578,271.0,472.0,0.5741525423728814,57.41525423728814,武蔵野市中町三丁目
13203010002,武蔵野市,関前二丁目,武蔵野市関前二丁目,2.35675176146532,279.0,486.0,0.5740740740740741,57.407407407407405,武蔵野市関前二丁目
13229005002,西東京市,富士町二丁目,西東京市富士町二丁目,2.457259109836392,1109.0,1935.0,0.5731266149870801,57.312661498708,西東京市富士町二丁目
13229005004,西東京市,富士町四丁目,西東京市富士町四丁目,2.3588052462942586,737.0,1302.0,0.5660522273425499,56.60522273425499,西東京市富士町四丁目
13229023002,西東京市,芝久保町二丁目,西東京市芝久保町二丁目,1.1465063473074262,2836.0,5048.0,0.5618066561014263,56.18066561014263,西東京市芝久保町二丁目
13211024007,小平市,花小金井七丁目,小平市花小金井七丁目,3.2204182873785148,227.0,411.0,0.5523114355231143,55.23114355231144,小平市花小金井七丁目
13210009005,小金井市,貫井北町五丁目,小金井市貫井北町五丁目,5.390966995952293,59.0,108.0,0.5462962962962963,54.629629629629626,小金井市貫井北町五丁目
13229006001,西東京市,中町一丁目,西東京市中町一丁目,2.087755143600192,208.0,382.0,0.5445026178010471,54.45026178010471,西東京市中町一丁目
13222018002,東久留米市,滝山二丁目,東久留米市滝山二丁目,3.2109451306753733,176.0,325.0,0.5415384615384615,54.15384615384615,東久留米市滝山二丁目
13229004006,西東京市,保谷町六丁目,西東京市保谷町六丁目,1.3419633308087735,1651.0,3148.0,0.5244599745870394,52.44599745870394,西東京市保谷町六丁目
13229005003,西東京市,富士町三丁目,西東京市富士町三丁目,2.5182125320626745,652.0,1245.0,0.5236947791164659,52.36947791164659,西東京市富士町三丁目
13229021001,西東京市,北原町一丁目,西東京市北原町一丁目,0.7530141946522992,2158.0,4127.0,0.522897988853889,52.289798885388905,西東京市北原町一丁目
13229005001,西東京市,富士町一丁目,西東京市富士町一丁目,1.9496698187863457,1298.0,2548.0,0.5094191522762951,50.94191522762951,西東京市富士町一丁目
13115022004,杉並区,西荻南四丁目,杉並区西荻南四丁目,6.802305649761576,635.0,1260.0,0.503968253968254,50.39682539682539,杉並区西荻南四丁目
13229012001,西東京市,栄町一丁目,西東京市栄町一丁目,2.6097405098261537,945.0,1880.0,0.5026595744680851,50.26595744680851,西東京市栄町一丁目
13229011001,西東京市,ひばりが丘北一丁目,西東京市ひばりが丘北一丁目,2.6205037349288087,336.0,679.0,0.4948453608247423,49.48453608247423,西東京市ひばりが丘北一丁目
13229015006,西東京市,田無町六丁目,西東京市田無町六丁目,0.5373396609681944,1531.0,3125.0,0.48992,48.992,西東京市田無町六丁目
13210010001,小金井市,貫井南町一丁目,小金井市貫井南町一丁目,5.824552325318462,98.0,203.0,0.4827586206896552,48.27586206896552,小金井市貫井南町一丁目
13211024005,小平市,花小金井五丁目,小平市花小金井五丁目,2.683945162186222,925.0,1952.0,0.4738729508196721,47.38729508196721,小平市花小金井五丁目
13222016002,東久留米市,前沢二丁目,東久留米市前沢二丁目,2.538544651186088,641.0,1358.0,0.4720176730486008,47.20176730486008,東久留米市前沢二丁目
13222017003,東久留米市,南町三丁目,東久留米市南町三丁目,1.932989762206361,408.0,879.0,0.4641638225255973,46.41638225255973,東久留米市南町三丁目
13220007001,東大和市,狭山一丁目,東大和市狭山一丁目,9.764378278640764,72.0,158.0,0.4556962025316455,45.56962025316456,東大和市狭山一丁目
13229008001,西東京市,泉町一丁目,西東京市泉町一丁目,1.2440468880340994,1020.0,2239.0,0.4555605180884323,45.55605180884323,西東京市泉町一丁目
13229003005,西東京市,東伏見五丁目,西東京市東伏見五丁目,1.9678243251163152,499.0,1098.0,0.4544626593806922,45.44626593806922,西東京市東伏見五丁目
13222012002,東久留米市,小山二丁目,東久留米市小山二丁目,3.896461241992338,57.0,127.0,0.4488188976377952,44.881889763779526,東久留米市小山二丁目
13229002002,西東京市,柳沢二丁目,西東京市柳沢二丁目,1.5610859280548686,1285.0,2875.0,0.4469565217391304,44.69565217391304,西東京市柳沢二丁目
13120039002,練馬区,関町北二丁目,練馬区関町北二丁目,3.3145096062465793,1136.0,2545.0,0.4463654223968565,44.63654223968565,練馬区関町北二丁目
13229013001,西東京市,北町一丁目,西東京市北町一丁目,3.1171843542854867,185.0,415.0,0.4457831325301205,44.57831325301205,西東京市北町一丁目
13229016002,西東京市,南町二丁目,西東京市南町二丁目,0.9825257476971926,622.0,1399.0,0.444603288062902,44.46032880629021,西東京市南町二丁目
13210002001,小金井市,梶野町一丁目,小金井市梶野町一丁目,3.0389565246062507,116.0,267.0,0.4344569288389513,43.445692883895134,小金井市梶野町一丁目
13120039004,練馬区,関町北四丁目,練馬区関町北四丁目,3.070402191022234,671.0,1549.0,0.4331826985151711,43.31826985151711,練馬区関町北四丁目
13222015001,東久留米市,南沢一丁目,東久留米市南沢一丁目,2.7816016913486816,442.0,1022.0,0.4324853228962818,43.24853228962818,東久留米市南沢一丁目
13229004002,西東京市,保谷町二丁目,西東京市保谷町二丁目,1.520764532158044,277.0,646.0,0.4287925696594427,42.87925696594427,西東京市保谷町二丁目
13229017001,西東京市,西原町一丁目,西東京市西原町一丁目,0.3662286319834087,174.0,406.0,0.4285714285714285,42.857142857142854,西東京市西原町一丁目
13210006005,小金井市,前原町五丁目,小金井市前原町五丁目,5.628927815068462,107.0,250.0,0.428,42.8,小金井市前原町五丁目
132220100,東久留米市,ひばりが丘団地,東久留米市ひばりが丘団地,1.96221689544331,1326.0,3186.0,0.416195856873823,41.6195856873823,東久留米市ひばりが丘団地
13210001002,小金井市,東町二丁目,小金井市東町二丁目,3.7319076933964586,74.0,178.0,0.4157303370786517,41.57303370786517,小金井市東町二丁目
13203005003,武蔵野市,吉祥寺北町三丁目,武蔵野市吉祥寺北町三丁目,3.561827897809496,224.0,542.0,0.4132841328413284,41.32841328413284,武蔵野市吉祥寺北町三丁目
13222015004,東久留米市,南沢四丁目,東久留米市南沢四丁目,2.216025161809911,327.0,793.0,0.4123581336696091,41.23581336696091,東久留米市南沢四丁目
13229016005,西東京市,南町五丁目,西東京市南町五丁目,0.6059665809619429,404.0,980.0,0.4122448979591837,41.224489795918366,西東京市南町五丁目
13210009003,小金井市,貫井北町三丁目,小金井市貫井北町三丁目,4.276308398333524,94.0,230.0,0.408695652173913,40.869565217391305,小金井市貫井北町三丁目
13229010001,西東京市,ひばりが丘一丁目,西東京市ひばりが丘一丁目,2.3444744039478387,595.0,1457.0,0.4083733699382292,40.83733699382292,西東京市ひばりが丘一丁目
13229004003,西東京市,保谷町三丁目,西東京市保谷町三丁目,1.2412221347846748,420.0,1038.0,0.4046242774566474,40.46242774566474,西東京市保谷町三丁目
13211024006,小平市,花小金井六丁目,小平市花小金井六丁目,2.746490738631388,479.0,1189.0,0.4028595458368377,40.28595458368377,小平市花小金井六丁目
13211011003,小平市,喜平町三丁目,小平市喜平町三丁目,4.570640701634092,609.0,1514.0,0.4022457067371202,40.22457067371202,小平市喜平町三丁目
13229018002,西東京市,緑町二丁目,西東京市緑町二丁目,1.1884759020088786,1501.0,3733.0,0.4020894722743102,40.20894722743102,西東京市緑町二丁目
13114018005,中野区,鷺宮五丁目,中野区鷺宮五丁目,8.476039374866831,164.0,410.0,0.4,40.0,中野区鷺宮五丁目
13229010004,西東京市,ひばりが丘四丁目,西東京市ひばりが丘四丁目,1.6352569607428755,511.0,1283.0,0.3982852689010132,39.82852689010132,西東京市ひばりが丘四丁目
13229016003,西東京市,南町三丁目,西東京市南町三丁目,0.6667960388036066,1091.0,2759.0,0.3954331279449076,39.54331279449076,西東京市南町三丁目
13222008003,東久留米市,浅間町三丁目,東久留米市浅間町三丁目,2.9410150836896394,629.0,1604.0,0.39214463840399,39.214463840399,東久留米市浅間町三丁目
13222011002,東久留米市,本町二丁目,東久留米市本町二丁目,3.6573556957803226,468.0,1194.0,0.3919597989949748,39.19597989949749,東久留米市本町二丁目
13213012002,東村山市,諏訪町二丁目,東村山市諏訪町二丁目,8.047049123261083,339.0,872.0,0.3887614678899082,38.87614678899082,東村山市諏訪町二丁目
13229011004,西東京市,ひばりが丘北四丁目,西東京市ひばりが丘北四丁目,2.7096012033801697,31.0,80.0,0.3875,38.75,西東京市ひばりが丘北四丁目
13229016004,西東京市,南町四丁目,西東京市南町四丁目,0.60453146973981,1244.0,3212.0,0.3872976338729763,38.72976338729763,西東京市南町四丁目
13210005003,小金井市,中町三丁目,小金井市中町三丁目,4.11996734603181,77.0,200.0,0.385,38.5,小金井市中町三丁目
13211023001,小平市,花小金井南町一丁目,小平市花小金井南町一丁目,2.572310552720112,697.0,1821.0,0.3827567270730368,38.27567270730368,小平市花小金井南町一丁目
13229009006,西東京市,住吉町六丁目,西東京市住吉町六丁目,2.0472804542552208,374.0,978.0,0.3824130879345603,38.24130879345603,西東京市住吉町六丁目
13222017001,東久留米市,南町一丁目,東久留米市南町一丁目,1.5878228429200525,563.0,1477.0,0.3811780636425186,38.11780636425186,東久留米市南町一丁目
13229007002,西東京市,東町二丁目,西東京市東町二丁目,2.7457740304903955,510.0,1338.0,0.3811659192825112,38.11659192825112,西東京市東町二丁目
13220012001,東大和市,中央一丁目,東大和市中央一丁目,9.665038658631463,149.0,393.0,0.3791348600508906,37.913486005089055,東大和市中央一丁目
13229020003,西東京市,谷戸町三丁目,西東京市谷戸町三丁目,1.9409422011103752,1487.0,3955.0,0.3759797724399494,37.59797724399495,西東京市谷戸町三丁目
13211023003,小平市,花小金井南町三丁目,小平市花小金井南町三丁目,1.880466901698469,848.0,2287.0,0.3707914298207258,37.07914298207258,小平市花小金井南町三丁目
13229009005,西東京市,住吉町五丁目,西東京市住吉町五丁目,2.3638200414936,235.0,635.0,0.3700787401574803,37.00787401574803,西東京市住吉町五丁目
13222023001,東久留米市,弥生一丁目,東久留米市弥生一丁目,3.152993042393922,121.0,327.0,0.3700305810397553,37.00305810397553,東久留米市弥生一丁目
13222013001,東久留米市,幸町一丁目,東久留米市幸町一丁目,3.645850838780581,263.0,714.0,0.3683473389355742,36.83473389355743,東久留米市幸町一丁目
13222014006,東久留米市,中央町六丁目,東久留米市中央町六丁目,3.3262033926883205,97.0,267.0,0.3632958801498127,36.32958801498128,東久留米市中央町六丁目
13211017002,小平市,美園町二丁目,小平市美園町二丁目,4.459047838896197,161.0,450.0,0.3577777777777777,35.77777777777777,小平市美園町二丁目
13210008003,小金井市,桜町三丁目,小金井市桜町三丁目,3.047639462651706,89.0,249.0,0.357429718875502,35.7429718875502,小金井市桜町三丁目
