CITY_NAME,S_NAME,dominant_sel6,max_count_sel6,match_type2,plot_label
杉並区,久我山四丁目,医療法人財団　荻窪病院,273.0,exact,医療法人財団　荻窪病院
杉並区,久我山五丁目,医療法人財団　荻窪病院,207.0,exact,医療法人財団　荻窪病院
杉並区,高井戸東二丁目,医療法人財団　荻窪病院,190.0,exact,医療法人財団　荻窪病院
杉並区,高井戸東三丁目,医療法人財団　荻窪病院,848.0,exact,医療法人財団　荻窪病院
杉並区,高井戸東四丁目,医療法人財団　荻窪病院,627.0,exact,医療法人財団　荻窪病院
杉並区,高井戸西一丁目,医療法人財団　荻窪病院,827.0,exact,医療法人財団　荻窪病院
杉並区,高井戸西二丁目,医療法人社団　時正会　佐々総合病院,104.0,exact,医療法人社団　時正会　佐々総合病院
杉並区,高井戸西三丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,中村北四丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,897.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,貫井一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,694.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,貫井二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1371.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,貫井三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2224.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,貫井四丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,758.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,貫井五丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,902.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,高松二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,945.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,高松三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1252.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,高松四丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1111.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,高松五丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,354.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,高松六丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,827.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,光が丘三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2396.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,光が丘六丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,260.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,光が丘七丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1738.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,土支田一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,568.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,土支田二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,416.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,土支田三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,408.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,土支田四丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,802.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,富士見台一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1755.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,富士見台二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2022.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,富士見台三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,3082.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,富士見台四丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2003.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,南田中一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1062.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,南田中二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,493.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,南田中三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2767.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,南田中四丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1160.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,南田中五丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1875.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,高野台一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,4800.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,高野台二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2960.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,高野台三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,8681.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,高野台四丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,3125.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,高野台五丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1791.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,谷原一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,959.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,谷原二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1358.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,谷原三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,678.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,谷原四丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,233.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,谷原五丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1145.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,谷原六丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1180.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,三原台一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2216.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,三原台二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,560.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,三原台三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1211.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,石神井町一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,3160.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,石神井町二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,3035.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,石神井町三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1226.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,石神井町四丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1921.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,石神井町五丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,518.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,石神井町六丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1588.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,石神井町七丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1313.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,石神井町八丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2868.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,石神井台一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,404.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,石神井台二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2786.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,石神井台三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2863.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,石神井台四丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,2233.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,石神井台五丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1097.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,石神井台六丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,523.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,石神井台七丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,880.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,石神井台八丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1108.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,上石神井一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1245.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,上石神井二丁目,医療法人財団　荻窪病院,340.0,exact,医療法人財団　荻窪病院
練馬区,上石神井三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1915.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,上石神井四丁目,医療法人財団　荻窪病院,375.0,exact,医療法人財団　荻窪病院
練馬区,上石神井南町,医療法人財団　荻窪病院,779.0,exact,医療法人財団　荻窪病院
練馬区,下石神井一丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,774.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,下石神井二丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1140.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,下石神井三丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,975.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
練馬区,下石神井四丁目,学校法人　順天堂　順天堂大学医学部附属練馬病院,1411.0,exact,学校法人　順天堂　順天堂大学医学部附属練馬病院
