CITY_NAME,S_NAME,_city_,_sname_,dominant,max_count,match_type2
桜井市,大字狛,桜井市,狛,あさくらクリニック,473,exact
桜井市,朝倉台西二丁目,桜井市,朝倉台西二丁目,医療法人飯岡会　のぞみ診療所,1182,exact
桜井市,朝倉台西三丁目,桜井市,朝倉台西三丁目,医療法人飯岡会　のぞみ診療所,875,exact
桜井市,朝倉台西四丁目,桜井市,朝倉台西四丁目,医療法人飯岡会　のぞみ診療所,625,exact
桜井市,朝倉台西五丁目,桜井市,朝倉台西五丁目,医療法人飯岡会　のぞみ診療所,1724,exact
桜井市,朝倉台西六丁目,桜井市,朝倉台西六丁目,医療法人飯岡会　のぞみ診療所,1238,exact
桜井市,朝倉台東一丁目,桜井市,朝倉台東一丁目,医療法人飯岡会　のぞみ診療所,651,exact
桜井市,朝倉台東二丁目,桜井市,朝倉台東二丁目,医療法人飯岡会　のぞみ診療所,935,exact
桜井市,朝倉台東三丁目,桜井市,朝倉台東三丁目,宇陀市立病院,43,exact
桜井市,朝倉台東四丁目,桜井市,朝倉台東四丁目,医療法人飯岡会　のぞみ診療所,669,exact
桜井市,朝倉台東五丁目,桜井市,朝倉台東五丁目,医療法人飯岡会　のぞみ診療所,817,exact
桜井市,朝倉台東六丁目,桜井市,朝倉台東六丁目,いいおか医院,315,exact
桜井市,朝倉台東七丁目,桜井市,朝倉台東七丁目,医療法人飯岡会　のぞみ診療所,492,exact
桜井市,大字萱森,桜井市,萱森,宇陀市立病院,211,exact
桜井市,大字白木,桜井市,白木,公益財団法人　天理よろづ相談所病院,185,exact
桜井市,大字芹井,桜井市,芹井,医療法人飯岡会　のぞみ診療所,114,exact
桜井市,大字滝倉,桜井市,滝倉,医療法人飯岡会　のぞみ診療所,417,exact
桜井市,大字三谷,桜井市,三谷,いいおか医院,112,exact
桜井市,大字笠,桜井市,笠,辻医院,1490,exact
桜井市,大字小夫,桜井市,小夫,医療法人飯岡会　のぞみ診療所,327,exact
桜井市,大字小夫嵩方,桜井市,小夫嵩方,北村医院,56,exact
桜井市,大字初瀬,桜井市,初瀬,北村医院,6776,exact
桜井市,大字白河,桜井市,白河,あさくらクリニック,352,exact
桜井市,大字出雲,桜井市,出雲,医療法人飯岡会　のぞみ診療所,1317,exact
桜井市,大字吉隠,桜井市,吉隠,医療法人飯岡会　のぞみ診療所,221,exact
桜井市,大字芝,桜井市,芝,いいおか医院,9196,exact
桜井市,大字茅原,桜井市,茅原,いいおか医院,1643,exact
桜井市,大字箸中,桜井市,箸中,辻医院,3689,exact
桜井市,大字穴師,桜井市,穴師,辻医院,2136,exact
桜井市,大字巻野内,桜井市,巻野内,辻医院,5865,exact
桜井市,大字草川,桜井市,草川,医療法人社団岡田会山の辺病院,2025,exact
桜井市,大字太田,桜井市,太田,辻医院,1887,exact
桜井市,大字大豆越,桜井市,大豆越,医療法人社団岡田会山の辺病院,1296,exact
桜井市,大字東田,桜井市,東田,いいおか医院,303,exact
桜井市,大字豊前,桜井市,豊前,いいおか医院,548,exact
桜井市,大字豊田,桜井市,豊田,いいおか医院,2505,exact
宇陀市,菟田野古市場,宇陀市,菟田野古市場,医療法人拓誠会辻村病院,1916,exact
宇陀市,菟田野岩崎,宇陀市,菟田野岩崎,医療法人飯岡会　のぞみ診療所,1016,exact
宇陀市,菟田野別所,宇陀市,菟田野別所,宇陀市立病院,332,exact
宇陀市,菟田野平井,宇陀市,菟田野平井,医療法人飯岡会　のぞみ診療所,304,exact
宇陀市,菟田野見田,宇陀市,菟田野見田,医療法人拓誠会辻村病院,447,exact
